"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
296;4;"—";240;"92 85 63";0;"На рассмотрении";1455917;"02.07.2026 в 09:38"
297;2;"—";240;"84 75 81";0;"На рассмотрении";1509623;"02.07.2026 в 19:20"
298;2;"—";240;"92 76 72";0;"На рассмотрении";1515869;"02.07.2026 в 21:27"
299;4;"—";240;"80 77 83";0;"Передано в вуз";1596000;"05.07.2026 в 07:49"
300;1;"—";240;"84 86 70";0;"На рассмотрении";1612327;"04.07.2026 в 15:07"
301;2;"—";240;"82 85 73";0;"На рассмотрении";1622447;"04.07.2026 в 19:55"
302;3;"—";240;"84 83 73";0;"На рассмотрении";1622667;"04.07.2026 в 20:31"
303;4;"—";240;"82 77 81";0;"Передано в вуз";1635569;"05.07.2026 в 13:15"
304;3;"—";240;"88 78 64";10;"На рассмотрении";1201496;"28.06.2026 в 17:00"
305;1;"—";239;"76 85 78";0;"На рассмотрении";995956;"21.06.2026 в 14:48"
306;2;"—";239;"78 78 83";0;"На рассмотрении";1369107;"01.07.2026 в 05:19"
307;2;"—";239;"70 83 86";0;"На рассмотрении";1409272;"01.07.2026 в 14:41"
308;3;"—";239;"82 82 75";0;"Участвуете в конкурсе";1429563;"01.07.2026 в 18:42"
309;4;"—";239;"88 88 63";0;"На рассмотрении";1431952;"03.07.2026 в 20:21"
310;2;"—";239;"84 80 75";0;"На рассмотрении";1486250;"02.07.2026 в 14:37"
311;2;"—";239;"86 80 73";0;"На рассмотрении";1503957;"02.07.2026 в 17:41"
312;2;"—";239;"76 80 83";0;"На рассмотрении";1574260;"03.07.2026 в 18:51"
313;4;"—";239;"78 83 78";0;"На рассмотрении";1595263;"04.07.2026 в 10:22"
314;1;"—";239;"86 83 70";0;"На рассмотрении";1599000;"04.07.2026 в 11:21"
315;1;"—";239;"82 88 69";0;"На рассмотрении";1611834;"04.07.2026 в 18:38"
316;1;"—";239;"80 83 69";7;"На рассмотрении";1202340;"28.06.2026 в 19:17"
317;2;"—";239;"76 72 81";10;"На рассмотрении";1186466;"28.06.2026 в 10:34"
318;2;"—";238;"80 85 73";0;"На рассмотрении";1177493;"27.06.2026 в 19:35"
319;2;"—";238;"86 85 67";0;"На рассмотрении";1186301;"02.07.2026 в 18:34"
320;3;"—";238;"78 85 75";0;"На рассмотрении";1193153;"28.06.2026 в 13:44"
321;3;"—";238;"86 83 69";0;"Участвуете в конкурсе";1295006;"30.06.2026 в 06:41"
322;3;"—";238;"74 83 81";0;"На рассмотрении";1402501;"04.07.2026 в 11:59"
323;4;"—";238;"82 90 66";0;"На рассмотрении";1432276;"01.07.2026 в 19:29"
324;2;"—";238;"76 65 97";0;"На рассмотрении";1525514;"03.07.2026 в 07:29"
325;4;"—";238;"72 80 86";0;"На рассмотрении";1553698;"03.07.2026 в 18:16"
326;2;"—";238;"80 88 70";0;"На рассмотрении";1575641;"03.07.2026 в 18:59"
327;1;"—";238;"80 68 86";4;"На рассмотрении";1166361;"27.06.2026 в 12:19"
328;1;"—";238;"84 72 72";10;"На рассмотрении";1202267;"28.06.2026 в 17:20"
329;2;"—";237;"82 85 70";0;"На рассмотрении";1170002;"27.06.2026 в 14:23"
330;2;"—";237;"97 73 67";0;"На рассмотрении";1217542;"29.06.2026 в 05:47"
331;3;"—";237;"82 80 75";0;"На рассмотрении";1341155;"30.06.2026 в 16:08"
332;4;"—";237;"88 80 69";0;"На рассмотрении";1429764;"01.07.2026 в 18:44"
333;2;"—";237;"80 93 64";0;"На рассмотрении";1430033;"04.07.2026 в 15:00"
334;1;"—";237;"76 83 78";0;"На рассмотрении";1430983;"01.07.2026 в 19:06"
335;3;"—";237;"84 86 67";0;"Конкурсная группа исключена";1509671;"02.07.2026 в 19:21"
336;4;"—";237;"76 78 83";0;"На рассмотрении";1615118;"04.07.2026 в 16:10"
337;2;"—";237;"74 84 69";10;"На рассмотрении";1248821;"29.06.2026 в 21:28"
338;2;"—";236;"78 80 78";0;"На рассмотрении";1185106;"28.06.2026 в 09:27"
339;5;"—";236;"76 85 75";0;"На рассмотрении";1195053;"28.06.2026 в 14:29"
340;1;"—";236;"84 85 67";0;"На рассмотрении";1301829;"01.07.2026 в 12:48"
341;2;"—";236;"90 76 70";0;"На рассмотрении";1312939;"30.06.2026 в 11:42"
342;2;"—";236;"78 88 70";0;"На рассмотрении";1326462;"01.07.2026 в 11:40"
343;3;"—";236;"88 73 75";0;"На рассмотрении";1335441;"30.06.2026 в 15:21"
344;3;"—";236;"78 77 81";0;"Участвуете в конкурсе";1378349;"01.07.2026 в 09:54"
345;1;"—";236;"88 70 78";0;"На рассмотрении";1410095;"02.07.2026 в 23:04"
346;4;"—";236;"78 80 78";0;"На рассмотрении";1426969;"04.07.2026 в 13:33"
347;3;"—";236;"78 83 75";0;"На рассмотрении";1447460;"02.07.2026 в 07:26"
348;1;"—";236;"78 72 86";0;"На рассмотрении";1568143;"03.07.2026 в 19:42"
349;2;"—";236;"72 71 83";10;"На рассмотрении";1155942;"26.06.2026 в 19:39"
350;3;"—";235;"82 83 70";0;"На рассмотрении";1169112;"27.06.2026 в 13:51"
351;1;"—";235;"86 80 69";0;"На рассмотрении";1185150;"28.06.2026 в 10:05"
352;3;"Электронное";235;"74 72 89";0;"Участвуете в конкурсе";1192648;"28.06.2026 в 13:33"
353;2;"—";235;"76 78 81";0;"На рассмотрении";1268769;"01.07.2026 в 17:25"
354;1;"—";235;"78 85 72";0;"На рассмотрении";1294894;"02.07.2026 в 07:05"
355;2;"—";235;"74 83 78";0;"На рассмотрении";1352419;"30.06.2026 в 18:49"
356;1;"—";235;"82 83 70";0;"На рассмотрении";1374611;"01.07.2026 в 08:57"
357;5;"—";235;"78 71 86";0;"На рассмотрении";1429137;"03.07.2026 в 08:02"
358;3;"—";235;"82 72 81";0;"На рассмотрении";1508105;"02.07.2026 в 18:52"
359;2;"—";235;"90 70 75";0;"На рассмотрении";1621532;"04.07.2026 в 19:21"
360;3;"—";235;"86 70 69";10;"На рассмотрении";1057782;"24.06.2026 в 10:47"
361;3;"—";235;"76 71 78";10;"Участвуете в конкурсе";1189422;"28.06.2026 в 12:10"
362;4;"Бумажное";235;"76 71 78";10;"Конкурсная группа исключена";1269933;"29.06.2026 в 21:55"
363;2;"—";234;"74 88 72";0;"Конкурсная группа исключена";1208684;"29.06.2026 в 21:28"
364;5;"—";234;"70 83 81";0;"На рассмотрении";1250830;"29.06.2026 в 21:30"
365;2;"—";234;"74 85 75";0;"На рассмотрении";1260889;"29.06.2026 в 21:44"
366;2;"—";234;"94 67 73";0;"Передано в вуз";1306507;"05.07.2026 в 11:21"
367;2;"—";234;"86 78 70";0;"На рассмотрении";1325178;"30.06.2026 в 13:43"
368;2;"—";234;"86 78 70";0;"На рассмотрении";1402075;"01.07.2026 в 13:37"
369;4;"—";234;"78 83 73";0;"На рассмотрении";1428378;"01.07.2026 в 18:22"
370;3;"—";234;"84 78 72";0;"На рассмотрении";1522799;"03.07.2026 в 02:22"
371;1;"—";234;"84 80 70";0;"На рассмотрении";1557603;"03.07.2026 в 17:33"
372;3;"Электронное";234;"82 74 69";9;"На рассмотрении";1268934;"29.06.2026 в 21:54"
373;1;"—";233;"84 80 69";0;"Конкурсная группа исключена";1176502;"29.06.2026 в 21:05"
374;3;"—";233;"74 73 86";0;"На рассмотрении";1242926;"01.07.2026 в 09:43"
375;1;"—";233;"82 79 72";0;"На рассмотрении";1249713;"29.06.2026 в 21:29"
376;4;"—";233;"78 83 72";0;"На рассмотрении";1250049;"01.07.2026 в 21:36"
377;2;"—";233;"80 78 75";0;"На рассмотрении";1282340;"01.07.2026 в 09:14"
378;2;"—";233;"80 75 78";0;"На рассмотрении";1370699;"01.07.2026 в 06:55"
379;2;"—";233;"78 85 70";0;"Передано в вуз";1416540;"05.07.2026 в 10:38"
380;1;"—";233;"74 78 81";0;"На рассмотрении";1425007;"02.07.2026 в 19:59"
381;3;"—";233;"84 80 69";0;"На рассмотрении";1436313;"03.07.2026 в 00:28"
382;2;"Электронное";233;"72 83 78";0;"На рассмотрении";1528192;"03.07.2026 в 21:29"
383;1;"—";233;"80 83 70";0;"Конкурсная группа исключена";1532213;"03.07.2026 в 09:53"
384;3;"—";233;"78 82 73";0;"На рассмотрении";1590815;"04.07.2026 в 08:47"
385;3;"—";233;"86 72 75";0;"На рассмотрении";1594535;"04.07.2026 в 10:10"
386;2;"—";232;"74 83 75";0;"На рассмотрении";1181664;"28.06.2026 в 01:01"
387;1;"—";232;"82 80 70";0;"На рассмотрении";1185675;"28.06.2026 в 09:58"
388;2;"—";232;"86 80 66";0;"Конкурсная группа исключена";1222345;"29.06.2026 в 08:51"
389;1;"—";232;"78 73 81";0;"На рассмотрении";1246377;"29.06.2026 в 21:25"
390;2;"—";232;"76 83 73";0;"На рассмотрении";1265451;"29.06.2026 в 21:50"
391;2;"—";232;"80 77 75";0;"На рассмотрении";1372886;"01.07.2026 в 08:15"
392;4;"—";232;"74 67 91";0;"На рассмотрении";1401809;"01.07.2026 в 13:34"
393;2;"—";232;"74 88 70";0;"На рассмотрении";1478291;"02.07.2026 в 13:15"
394;5;"—";232;"78 79 75";0;"На рассмотрении";1617734;"04.07.2026 в 17:20"
395;3;"—";232;"74 80 78";0;"Передано в вуз";1618765;"05.07.2026 в 15:34"
396;1;"—";232;"78 83 67";4;"На рассмотрении";1149203;"26.06.2026 в 14:52"
397;3;"—";232;"72 75 81";4;"Конкурсная группа исключена";1221843;"29.06.2026 в 08:40"
398;2;"—";232;"78 75 69";10;"На рассмотрении";1187285;"28.06.2026 в 11:04"
399;3;"—";232;"82 65 75";10;"На рассмотрении";1244672;"29.06.2026 в 21:23"
400;2;"—";231;"76 77 78";0;"На рассмотрении";1124287;"25.06.2026 в 15:10"
401;2;"—";231;"86 78 67";0;"Конкурсная группа исключена";1190930;"03.07.2026 в 22:23"
402;2;"—";231;"80 78 73";0;"На рассмотрении";1191663;"04.07.2026 в 18:45"
403;1;"—";231;"86 75 70";0;"На рассмотрении";1260747;"29.06.2026 в 21:44"
404;3;"—";231;"84 78 69";0;"На рассмотрении";1348265;"30.06.2026 в 17:40"
405;3;"—";231;"86 85 60";0;"На рассмотрении";1349850;"30.06.2026 в 18:06"
406;2;"—";231;"78 70 83";0;"На рассмотрении";1370899;"02.07.2026 в 19:55"
407;2;"—";231;"78 83 70";0;"На рассмотрении";1403802;"01.07.2026 в 13:52"
408;4;"—";231;"82 80 69";0;"На рассмотрении";1439629;"03.07.2026 в 20:41"
409;2;"—";231;"76 83 72";0;"На рассмотрении";1447492;"02.07.2026 в 04:48"
410;2;"—";231;"78 80 73";0;"На рассмотрении";1555215;"03.07.2026 в 17:20"
411;2;"—";231;"80 70 81";0;"На рассмотрении";1556977;"03.07.2026 в 17:29"
412;4;"Электронное";231;"80 70 81";0;"На рассмотрении";1588290;"04.07.2026 в 06:07"
413;3;"Электронное";231;"84 77 70";0;"На рассмотрении";1619890;"04.07.2026 в 18:25"
414;1;"—";231;"80 76 75";0;"На рассмотрении";1623403;"04.07.2026 в 20:33"
415;4;"—";231;"70 70 81";10;"На рассмотрении";1271599;"29.06.2026 в 21:55"
416;2;"—";230;"78 85 67";0;"На рассмотрении";1086374;"30.06.2026 в 14:35"
417;2;"Электронное";230;"80 80 70";0;"На рассмотрении";1176205;"27.06.2026 в 18:35"
418;2;"Электронное";230;"86 80 64";0;"Передано в вуз";1188071;"05.07.2026 в 10:06"
419;3;"—";230;"74 78 78";0;"На рассмотрении";1188411;"28.06.2026 в 11:39"
420;1;"—";230;"76 82 72";0;"На рассмотрении";1201977;"28.06.2026 в 17:13"
421;1;"—";230;"84 83 63";0;"На рассмотрении";1203216;"28.06.2026 в 17:46"
422;2;"Электронное";230;"78 82 70";0;"Конкурсная группа исключена";1219704;"29.06.2026 в 07:38"
423;4;"—";230;"80 80 70";0;"На рассмотрении";1246592;"29.06.2026 в 21:26"
424;4;"—";230;"76 71 83";0;"На рассмотрении";1308702;"30.06.2026 в 11:01"
425;2;"—";230;"88 78 64";0;"На рассмотрении";1339812;"30.06.2026 в 15:53"
426;2;"—";230;"86 72 72";0;"На рассмотрении";1358071;"30.06.2026 в 20:34"
427;1;"—";230;"74 78 78";0;"На рассмотрении";1451244;"04.07.2026 в 08:36"
428;3;"—";230;"78 71 81";0;"На рассмотрении";1473144;"02.07.2026 в 12:27"
429;4;"—";230;"82 78 70";0;"На рассмотрении";1572030;"03.07.2026 в 18:40"
430;2;"Электронное";230;"82 78 70";0;"На рассмотрении";1594343;"04.07.2026 в 10:07"
431;5;"—";230;"84 73 73";0;"На рассмотрении";1600231;"04.07.2026 в 11:39"
432;1;"—";230;"64 78 78";10;"На рассмотрении";1104027;"24.06.2026 в 19:57"
433;2;"—";230;"74 80 66";10;"На рассмотрении";1295326;"30.06.2026 в 06:56"
434;2;"—";229;"78 70 81";0;"На рассмотрении";1240389;"29.06.2026 в 21:18"
435;3;"—";229;"84 78 67";0;"На рассмотрении";1245085;"29.06.2026 в 21:24"
436;3;"—";229;"74 88 67";0;"Участвуете в конкурсе";1404476;"01.07.2026 в 13:59"
437;2;"—";229;"82 77 70";0;"Участвуете в конкурсе";1434370;"01.07.2026 в 20:07"
438;4;"—";229;"70 62 97";0;"На рассмотрении";1455054;"03.07.2026 в 10:10"
439;2;"—";229;"84 88 57";0;"На рассмотрении";1544756;"03.07.2026 в 16:21"
440;4;"—";229;"82 75 72";0;"На рассмотрении";1610967;"04.07.2026 в 14:38"
441;2;"—";229;"78 78 70";3;"На рассмотрении";1306446;"30.06.2026 в 10:38"
442;3;"—";228;"78 83 67";0;"На рассмотрении";1217972;"29.06.2026 в 21:22"
443;3;"—";228;"72 78 78";0;"На рассмотрении";1247169;"01.07.2026 в 17:08"
444;3;"—";228;"82 79 67";0;"На рассмотрении";1258598;"29.06.2026 в 21:40"
445;3;"—";228;"78 72 78";0;"На рассмотрении";1327195;"30.06.2026 в 14:05"
446;4;"—";228;"74 85 69";0;"На рассмотрении";1336734;"30.06.2026 в 15:23"
447;3;"—";228;"70 80 78";0;"На рассмотрении";1420600;"03.07.2026 в 10:20"
448;1;"—";228;"80 75 73";0;"На рассмотрении";1431399;"01.07.2026 в 19:13"
449;3;"—";228;"78 72 78";0;"На рассмотрении";1461954;"02.07.2026 в 10:44"
450;4;"—";228;"80 88 60";0;"На рассмотрении";1488013;"02.07.2026 в 14:43"
451;1;"—";228;"80 88 60";0;"На рассмотрении";1502865;"02.07.2026 в 18:15"
452;2;"—";228;"82 85 61";0;"На рассмотрении";1517823;"02.07.2026 в 22:14"
453;2;"—";228;"70 80 78";0;"На рассмотрении";1574006;"03.07.2026 в 18:50"
454;2;"—";228;"76 85 67";0;"На рассмотрении";1609073;"04.07.2026 в 14:01"
455;1;"—";228;"78 64 86";0;"Передано в вуз";1631275;"05.07.2026 в 10:29"
456;1;"—";228;"78 78 72";0;"Передано в вуз";1633333;"05.07.2026 в 12:00"
457;1;"—";228;"76 72 70";10;"На рассмотрении";1240826;"29.06.2026 в 21:19"
458;2;"—";227;"84 83 60";0;"Конкурсная группа исключена";1186996;"28.06.2026 в 11:56"
459;3;"—";227;"80 75 72";0;"На рассмотрении";1187767;"28.06.2026 в 11:20"
460;1;"—";227;"80 75 72";0;"На рассмотрении";1199853;"28.06.2026 в 16:21"
461;3;"—";227;"80 75 72";0;"Передано в вуз";1253926;"05.07.2026 в 15:09"
462;4;"—";227;"76 68 83";0;"На рассмотрении";1311008;"30.06.2026 в 16:37"
463;2;"Бумажное";227;"86 75 66";0;"Участвуете в конкурсе";1314807;"30.06.2026 в 11:59"
464;3;"—";227;"84 83 60";0;"На рассмотрении";1392785;"01.07.2026 в 12:15"
465;3;"—";227;"80 72 75";0;"На рассмотрении";1618580;"04.07.2026 в 17:43"
466;3;"—";226;"78 70 78";0;"Участвуете в конкурсе";1053514;"23.06.2026 в 11:21"
467;1;"—";226;"78 59 89";0;"На рассмотрении";1187031;"28.06.2026 в 10:56"
468;3;"—";226;"78 75 73";0;"На рассмотрении";1222854;"01.07.2026 в 07:07"
469;2;"—";226;"78 78 70";0;"На рассмотрении";1254989;"29.06.2026 в 21:36"
470;2;"—";226;"80 88 58";0;"На рассмотрении";1312299;"30.06.2026 в 11:36"
471;3;"—";226;"76 78 72";0;"На рассмотрении";1327552;"30.06.2026 в 14:08"
472;2;"—";226;"78 73 75";0;"На рассмотрении";1348143;"30.06.2026 в 18:08"
473;4;"—";226;"78 70 78";0;"На рассмотрении";1350250;"04.07.2026 в 13:11"
474;2;"—";226;"84 72 70";0;"На рассмотрении";1357066;"30.06.2026 в 20:14"
475;2;"—";226;"78 67 81";0;"На рассмотрении";1394118;"01.07.2026 в 12:27"
476;5;"—";226;"78 73 75";0;"Участвуете в конкурсе";1421209;"01.07.2026 в 16:40"
477;1;"—";226;"70 70 86";0;"На рассмотрении";1525904;"03.07.2026 в 07:31"
478;2;"—";225;"70 80 75";0;"На рассмотрении";1184676;"28.06.2026 в 08:58"
479;3;"—";225;"78 78 69";0;"На рассмотрении";1193988;"28.06.2026 в 14:04"
480;1;"—";225;"72 78 75";0;"На рассмотрении";1198883;"28.06.2026 в 17:36"
481;1;"—";225;"78 75 72";0;"Передано в вуз";1220130;"05.07.2026 в 10:57"
482;1;"—";225;"78 75 72";0;"На рассмотрении";1236871;"30.06.2026 в 18:53"
483;1;"—";225;"78 74 73";0;"На рассмотрении";1239498;"29.06.2026 в 21:17"
484;2;"—";225;"76 83 66";0;"На рассмотрении";1268448;"30.06.2026 в 04:08"
485;1;"—";225;"72 75 78";0;"На рассмотрении";1308190;"30.06.2026 в 10:56"
486;1;"—";225;"80 70 75";0;"На рассмотрении";1326918;"01.07.2026 в 09:58"
487;4;"—";225;"80 73 72";0;"На рассмотрении";1380189;"03.07.2026 в 19:13"
488;1;"—";225;"78 78 69";0;"На рассмотрении";1390321;"01.07.2026 в 11:52"
489;2;"—";225;"70 72 83";0;"На рассмотрении";1407482;"01.07.2026 в 14:26"
490;1;"—";225;"78 75 72";0;"На рассмотрении";1408101;"01.07.2026 в 14:31"
491;2;"—";225;"84 80 61";0;"Передано в вуз";1434973;"05.07.2026 в 15:24"
492;3;"—";225;"80 75 70";0;"На рассмотрении";1450182;"02.07.2026 в 07:30"
493;5;"—";225;"76 74 75";0;"На рассмотрении";1490379;"02.07.2026 в 15:04"
494;2;"—";225;"78 75 72";0;"На рассмотрении";1492590;"02.07.2026 в 17:31"
495;2;"—";225;"78 72 75";0;"На рассмотрении";1507344;"02.07.2026 в 18:38"
496;4;"—";225;"72 78 75";0;"На рассмотрении";1549472;"03.07.2026 в 17:03"
497;2;"—";225;"80 62 83";0;"На рассмотрении";1623010;"04.07.2026 в 20:18"
498;3;"—";225;"70 62 83";10;"На рассмотрении";1237355;"30.06.2026 в 06:53"
499;2;"—";224;"76 85 63";0;"На рассмотрении";1173798;"27.06.2026 в 16:56"
500;3;"—";224;"84 70 70";0;"На рассмотрении";1248121;"29.06.2026 в 21:27"
501;1;"—";224;"74 80 70";0;"На рассмотрении";1307095;"30.06.2026 в 10:45"
502;3;"—";224;"76 70 78";0;"На рассмотрении";1321662;"30.06.2026 в 13:05"
503;3;"Электронное";224;"72 74 78";0;"На рассмотрении";1392743;"01.07.2026 в 12:14"
504;4;"—";224;"90 64 70";0;"Участвуете в конкурсе";1395876;"01.07.2026 в 12:42"
505;2;"—";224;"74 64 86";0;"Передано в вуз";1434373;"05.07.2026 в 14:07"
506;3;"—";224;"80 75 69";0;"На рассмотрении";1456747;"02.07.2026 в 10:37"
507;3;"—";224;"80 75 69";0;"На рассмотрении";1610983;"04.07.2026 в 14:39"
508;2;"—";223;"74 80 69";0;"На рассмотрении";1185050;"28.06.2026 в 09:24"
509;4;"—";223;"80 73 70";0;"На рассмотрении";1206484;"28.06.2026 в 19:17"
510;1;"—";223;"84 75 64";0;"На рассмотрении";1261473;"29.06.2026 в 21:45"
511;3;"—";223;"78 70 75";0;"На рассмотрении";1302355;"30.06.2026 в 16:39"
512;1;"—";223;"74 76 73";0;"На рассмотрении";1316765;"30.06.2026 в 13:03"
513;5;"Электронное";223;"78 72 73";0;"На рассмотрении";1344147;"30.06.2026 в 16:43"
514;2;"—";223;"70 75 78";0;"Конкурсная группа исключена";1411273;"01.07.2026 в 14:59"
515;2;"—";223;"84 78 61";0;"На рассмотрении";1421305;"01.07.2026 в 16:41"
516;2;"—";223;"70 83 70";0;"На рассмотрении";1458311;"02.07.2026 в 10:07"
517;2;"—";223;"70 70 83";0;"На рассмотрении";1506431;"02.07.2026 в 18:21"
518;3;"—";223;"78 78 67";0;"На рассмотрении";1518922;"02.07.2026 в 23:01"
519;1;"—";223;"82 78 63";0;"На рассмотрении";1526095;"03.07.2026 в 07:39"
520;2;"—";223;"82 78 63";0;"На рассмотрении";1561501;"04.07.2026 в 20:53"
521;1;"—";223;"74 80 69";0;"На рассмотрении";1608310;"04.07.2026 в 13:47"
522;1;"—";223;"70 78 75";0;"На рассмотрении";1621656;"04.07.2026 в 19:26"
523;2;"—";222;"80 64 78";0;"Конкурсная группа исключена";1183434;"29.06.2026 в 21:22"
524;3;"Электронное";222;"84 78 60";0;"На рассмотрении";1258750;"29.06.2026 в 21:41"
525;1;"—";222;"80 78 64";0;"На рассмотрении";1345916;"30.06.2026 в 17:06"
526;1;"—";222;"76 80 66";0;"На рассмотрении";1421353;"01.07.2026 в 16:41"
527;2;"—";222;"72 77 73";0;"Передано в вуз";1424524;"05.07.2026 в 10:48"
528;4;"—";222;"72 80 70";0;"Передано в вуз";1629623;"05.07.2026 в 08:54"
529;1;"—";221;"74 75 72";0;"Конкурсная группа исключена";1191764;"28.06.2026 в 14:44"
530;3;"—";221;"76 70 75";0;"На рассмотрении";1242184;"29.06.2026 в 21:20"
531;4;"—";221;"70 73 78";0;"На рассмотрении";1288098;"30.06.2026 в 21:34"
532;3;"—";221;"80 75 66";0;"Конкурсная группа исключена";1295923;"30.06.2026 в 15:29"
533;2;"—";221;"74 78 69";0;"На рассмотрении";1304420;"02.07.2026 в 08:34"
534;2;"—";221;"70 70 81";0;"На рассмотрении";1408430;"01.07.2026 в 14:34"
535;3;"Электронное";221;"88 79 54";0;"На рассмотрении";1457439;"02.07.2026 в 09:57"
536;1;"—";221;"70 78 73";0;"На рассмотрении";1536494;"03.07.2026 в 10:42"
537;1;"—";221;"84 67 70";0;"На рассмотрении";1609712;"04.07.2026 в 14:14"
538;2;"—";221;"76 65 70";10;"На рассмотрении";1237253;"29.06.2026 в 21:15"
539;1;"—";220;"68 80 72";0;"На рассмотрении";1048672;"23.06.2026 в 09:22"
540;3;"—";220;"84 67 69";0;"На рассмотрении";1186341;"28.06.2026 в 10:29"
541;4;"—";220;"72 78 70";0;"На рассмотрении";1187371;"28.06.2026 в 11:07"
542;3;"—";220;"80 59 81";0;"На рассмотрении";1253803;"03.07.2026 в 14:03"
543;3;"—";220;"78 78 64";0;"На рассмотрении";1302035;"02.07.2026 в 09:48"
544;4;"—";220;"80 70 70";0;"На рассмотрении";1349139;"02.07.2026 в 22:01"
545;2;"—";220;"80 80 60";0;"На рассмотрении";1407738;"01.07.2026 в 14:28"
546;3;"—";220;"76 83 61";0;"На рассмотрении";1512881;"02.07.2026 в 20:25"
547;2;"—";220;"70 78 72";0;"На рассмотрении";1578446;"03.07.2026 в 19:43"
548;3;"—";220;"70 72 78";0;"Передано в вуз";1630708;"05.07.2026 в 09:54"
549;3;"—";220;"74 73 69";4;"На рассмотрении";1254375;"29.06.2026 в 21:35"
550;2;"—";219;"74 70 75";0;"На рассмотрении";1397097;"01.07.2026 в 12:53"
551;2;"—";219;"76 62 81";0;"Конкурсная группа исключена";1531185;"03.07.2026 в 09:52"
552;2;"—";219;"76 73 70";0;"На рассмотрении";1535693;"03.07.2026 в 10:33"
553;3;"—";219;"76 83 57";3;"На рассмотрении";1185593;"28.06.2026 в 09:55"
554;1;"—";218;"78 70 70";0;"На рассмотрении";1197115;"28.06.2026 в 15:18"
555;2;"—";218;"70 70 78";0;"На рассмотрении";1335531;"30.06.2026 в 15:21"
556;2;"—";218;"86 54 78";0;"На рассмотрении";1383682;"01.07.2026 в 10:52"
557;5;"—";218;"76 72 70";0;"На рассмотрении";1502566;"02.07.2026 в 17:20"
558;4;"—";218;"84 67 67";0;"На рассмотрении";1527082;"03.07.2026 в 08:15"
559;1;"—";218;"64 88 66";0;"На рассмотрении";1572812;"03.07.2026 в 18:44"
560;2;"—";218;"74 74 60";10;"На рассмотрении";1281202;"29.06.2026 в 22:00"
561;3;"—";217;"78 70 69";0;"На рассмотрении";1240910;"29.06.2026 в 21:19"
562;1;"—";217;"78 70 69";0;"На рассмотрении";1336562;"30.06.2026 в 15:22"
563;5;"—";217;"74 76 67";0;"На рассмотрении";1365625;"01.07.2026 в 10:09"
564;2;"—";217;"80 64 73";0;"На рассмотрении";1417480;"01.07.2026 в 15:58"
565;2;"—";217;"72 70 75";0;"На рассмотрении";1579746;"03.07.2026 в 20:17"
566;4;"—";217;"78 67 72";0;"На рассмотрении";1589712;"04.07.2026 в 07:58"
567;3;"—";217;"64 72 81";0;"На рассмотрении";1622891;"04.07.2026 в 20:13"
568;4;"—";216;"82 65 69";0;"На рассмотрении";1189096;"28.06.2026 в 12:01"
569;1;"—";216;"82 59 75";0;"На рассмотрении";1258676;"29.06.2026 в 21:41"
570;2;"—";216;"74 67 75";0;"На рассмотрении";1297405;"30.06.2026 в 08:12"
571;3;"—";216;"76 70 70";0;"На рассмотрении";1314178;"30.06.2026 в 11:53"
572;4;"—";216;"82 68 66";0;"На рассмотрении";1438566;"01.07.2026 в 21:25"
573;3;"Электронное";216;"76 74 66";0;"На рассмотрении";1443065;"01.07.2026 в 23:06"
574;2;"—";216;"82 68 66";0;"На рассмотрении";1564452;"03.07.2026 в 18:07"
575;1;"—";216;"58 75 83";0;"На рассмотрении";1615088;"04.07.2026 в 16:09"
576;1;"—";215;"70 78 67";0;"На рассмотрении";1156403;"26.06.2026 в 20:13"
577;3;"—";215;"70 70 75";0;"На рассмотрении";1277807;"29.06.2026 в 21:58"
578;2;"—";215;"76 72 67";0;"На рассмотрении";1448302;"02.07.2026 в 16:28"
579;4;"—";215;"76 67 72";0;"На рассмотрении";1502940;"02.07.2026 в 17:26"
580;2;"—";215;"80 72 63";0;"На рассмотрении";1527601;"03.07.2026 в 08:30"
581;3;"—";215;"70 70 75";0;"На рассмотрении";1599179;"04.07.2026 в 11:54"
582;4;"—";214;"78 73 63";0;"На рассмотрении";1031959;"30.06.2026 в 15:31"
583;3;"—";214;"72 64 78";0;"На рассмотрении";1168584;"02.07.2026 в 11:46"
584;3;"—";214;"74 71 69";0;"Участвуете в конкурсе";1203084;"28.06.2026 в 17:42"
585;1;"—";214;"86 67 61";0;"Конкурсная группа исключена";1258125;"29.06.2026 в 21:40"
586;3;"—";214;"74 80 60";0;"На рассмотрении";1479286;"02.07.2026 в 13:24"
587;4;"—";214;"78 64 72";0;"На рассмотрении";1547973;"03.07.2026 в 16:47"
588;1;"—";214;"72 59 83";0;"На рассмотрении";1578526;"03.07.2026 в 19:44"
589;1;"—";214;"74 65 75";0;"На рассмотрении";1589223;"04.07.2026 в 10:00"
590;2;"—";214;"58 75 81";0;"На рассмотрении";1620896;"04.07.2026 в 19:01"
591;2;"—";213;"72 72 69";0;"На рассмотрении";1166624;"27.06.2026 в 12:27"
592;2;"Электронное";213;"76 71 66";0;"Участвуете в конкурсе";1181022;"27.06.2026 в 22:55"
593;4;"—";213;"76 67 70";0;"На рассмотрении";1208344;"28.06.2026 в 20:07"
